,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10083108,143194.50476187974,49895.670042599886,81996.90059996171,49680.20738684572,115395.75665075384,55215.97170203563,98285.14689412637,37377.85189119353,39967.603393248384,144152.8372561567,60142.29969829887,98506.50028805206,124690.11363777002,77338.15070843109,100012.45471939983,54971.878883661964,58224.393539134435,44714.73642995115,33263.39901453247,0.0,57787.33748841523,157923.52253860096,49291.8610015893,156766.2560565889,56078.713100426976,131978.69681126572,119637.46192142325,34175.97606506653,44873.267955432,125996.4941536073,122828.83662235021,54540.58386192799,124093.80272197319,59550.975054989656,60845.89137320613,55374.2318411732,57787.376199304985,68737.41145838996,47037.04982245379,64975.08322426375,117038.85390330854,61035.87399226786,117305.32247515455,61853.434480229145,65094.203121322564,60685.36662161645,127490.63158522669,115627.87736960321,73016.04753066273,46873.89757636973,65784.6933260314,112367.1566295063,52778.33008915686,134557.38344290142,60458.362258665264,92168.0011663484,107687.33057792825,64222.81779087554,92166.41878688788,46125.68930650251
ERR10083006,174610.76651226293,51627.75520008593,72275.98648237187,51083.30024577504,92833.0635657361,29274.129380734794,80644.67016486582,43138.05220452124,47504.09055018315,115612.89577291973,67761.5931114374,80194.17781235742,104096.92632830232,62425.243091236734,85072.52125686649,72834.85967584478,65780.02010489203,39919.05875643864,44261.48354946996,57787.33748841523,0.0,180836.52085516354,67818.69041053505,131546.4319622543,36584.25058683039,100523.68602473747,97112.65861359167,58306.88491078905,58597.976270516374,131782.1358341107,90934.57797779677,71468.33199396779,100206.31626798782,73475.68147353246,59819.188735722586,73284.18776243618,72150.59103015026,75146.7072199441,70541.90038551556,86689.6497397469,97866.86689068982,72377.14936359403,86068.66955518715,70170.19721363194,71292.98359586306,74316.72445688117,94376.44227242305,93926.90832237586,56324.508848280246,46453.2734045729,67931.40728705685,84240.69555149696,65969.0319089192,102616.84573694516,69330.1288257854,62840.10995375486,77913.01196205933,69625.91756666478,75679.3362946584,45658.776308613444
ERR10082766,93252.73488214702,156015.92386035473,170691.9541484015,149340.1842539375,206861.0104248744,169648.99304740952,170371.56916281543,181446.96045125695,154786.3479122109,257928.70186158034,132601.29792728275,237334.01103086764,263989.50821955025,218983.08883107846,241081.15290084374,134683.22650946554,195303.2065379368,157504.16641155878,166103.08085944704,157923.52253860096,180836.52085516354,0.0,141456.32949430012,266224.9992111935,190111.89143764784,252497.4260601482,224025.43038682014,162743.15273768047,153541.6595650835,90500.81053780678,255793.31417181334,174441.28930674642,253317.8183093325,168062.0588383946,175051.0560722214,155839.12346711912,169174.0110566632,187766.09964261387,154903.51193242843,150073.97106427216,249628.4763523585,160416.72371358293,250740.63029752477,169356.15963406823,163853.68137762422,163763.22373780995,259835.99417132337,246882.10100774822,200757.90561270557,173642.5495522339,169109.94088757763,247317.9944888766,164411.35216279927,266938.9938693858,181462.79462192795,225856.9978636925,240859.42482701398,186056.4214855268,221600.30487569282,170869.55390297007
ERR10083774,122043.46383563521,50383.62656657419,93159.71575203522,36183.44838458601,128581.08381873283,56706.018639999755,108472.8484045662,67950.88216498739,38379.32829010951,160043.9542750678,40495.509257200356,126064.32502496493,149916.99791551323,106234.03170359299,128288.80672919209,38447.608781301344,83113.65396852673,41482.00256737854,60525.16037979577,49291.8610015893,67818.69041053505,141456.32949430012,0.0,174814.78318208674,78885.90259355596,146098.1878703497,135900.3214418568,60779.48786391672,41552.33769597085,118967.95871998477,144206.12505368833,57610.014745701985,138338.67934529373,53863.06980668666,57226.11445834847,41136.14458113448,54318.50370730033,74476.76128162394,42565.827667273195,46515.127894051846,137284.2372379291,47966.966039139894,139551.4980858321,54158.958852621974,50327.86473714139,49385.57784414393,148493.19638623178,131812.938188935,82203.3483259654,59697.83609981186,56477.24100024717,134230.7787729774,47641.60415015431,156879.53518544094,65250.51887916295,113190.99060437629,128250.60135531529,69998.78256084173,104269.0142324171,57623.563886660115
ERR10082806,271518.65942141064,153717.91753403374,108242.37845686873,162833.44874441493,85948.85136521605,141915.34149273645,110163.11486155428,131343.63701375108,152542.26761458608,67613.85321810908,184817.88272513024,87734.14714351534,84564.3436266137,105236.34770838448,88044.37812262632,179720.7060302179,121569.41157626781,153131.46496393223,149104.42486391877,156766.2560565889,131546.4319622543,266224.9992111935,174814.78318208674,0.0,125543.61462455986,84422.33937767895,68523.27548359025,152263.52795728858,157950.71858969177,193898.39419396955,88805.17389206555,145495.39748734323,97213.97305943214,152281.32512557146,145139.76942588823,164359.99688488682,151869.25924623455,130807.0945247237,160151.19411356258,173178.63356661526,96781.25482240866,160880.0464694115,90343.03993667691,148528.18159191206,157563.400534515,156817.04666904043,89795.5338978504,86921.19715581465,118423.21774466356,138332.29673507196,150904.05615489598,89195.00560569522,148315.73577001193,86399.36633448188,134947.79644366188,99574.9387797954,93769.96936653013,129393.67137151647,106372.11148604694,140892.53298170204
ERR10082884,182808.21457746366,66705.86681844409,71407.53514160812,66271.9380658209,87682.7315610092,45041.527971417665,81689.8171316352,33210.29543680694,58914.697028839924,106681.26883384917,82051.7585551949,65542.18234084062,89113.93409562838,46791.16841883733,70019.79271605994,86866.53585242132,53663.16194560287,55147.46883584051,42441.14247990975,56078.713100426976,36584.25058683039,190111.89143764784,78885.90259355596,125543.61462455986,0.0,91813.31969273304,90393.06513223235,58073.44190763967,71521.71377980257,138758.79551941925,80838.24787190776,72593.00404997716,90732.15760137085,75133.11173510652,61740.6252964772,78239.77701271905,72674.12574637552,75636.60799507075,74348.15105300199,93757.8896466852,85244.80652802257,75888.40742168727,75847.32142930296,75244.7432848302,77805.11122670541,79733.94907440619,84643.0461585593,85137.41588749332,52203.12109443266,46724.96697698138,73909.94936407411,72983.41325260144,69593.57772093629,92380.43254932291,69539.51306990867,54021.58115049947,67521.2927453259,68830.8664335994,67713.96593761143,46232.49103174087
ERR10082990,247445.59678038323,133780.60772398964,93150.35352589919,132098.55442812384,69229.97432470995,107491.63564203496,101223.75077026142,104378.7787531546,125480.12401571812,38061.22185374505,152820.4556628464,75276.39796775613,58800.765139579606,82928.15368136445,70469.15436558041,156602.9418178343,98563.40646000422,123298.26028780779,124430.49569136981,131978.69681126572,100523.68602473747,252497.4260601482,146098.1878703497,84422.33937767895,91813.31969273304,0.0,58710.34659240226,134883.15631686558,137731.18880268186,184482.05385077433,60793.5200329772,120140.37261470433,45857.67316382287,120916.63923546668,104557.61768996078,132681.3637931115,118587.42691364881,108528.54867729504,135254.05577652744,146554.471552389,58449.50714077921,123788.25012092222,65251.92946572538,118309.3340738591,122996.88878178992,126337.43796674049,60122.51213979669,50615.564888678266,75908.72409018611,109235.84954583363,118663.36877908027,59092.840285435595,119079.77329924675,67584.64589683074,109029.0293224699,69956.4528188787,57380.67780185243,103333.0136839142,61330.76694449532,111281.54962077047
ERR10082872,230632.6515370276,119729.14108102505,58935.10968005405,124112.8764592941,36485.34834697347,103997.3616588421,64951.848310883346,96065.91723915408,114369.0727863088,45070.50372472001,144765.2499324337,72463.5109555147,74777.26455280375,80859.01687505234,70540.03636233823,143043.6032788604,87402.54339548707,115703.32986133113,114626.05149354138,119637.46192142325,97112.65861359167,224025.43038682014,135900.3214418568,68523.27548359025,90393.06513223235,58710.34659240226,0.0,119589.57963384602,123597.49388235992,151349.48289307102,77412.60524617422,108385.66949094331,73835.07175455306,112247.72431100775,103467.96491668327,123902.18924215987,111024.45523847437,96320.51532773275,121846.97275271143,134207.3635200394,73346.90841473824,118547.82803999406,77811.18562263397,109773.50571973184,117367.48432594097,117313.9467966192,79940.73321530144,65315.95272213366,80069.19365149121,100544.0584171934,112773.91712182388,72247.38688700098,108614.99475670935,83185.9081094869,97958.51948656635,75040.32156114471,72151.5253338417,92633.4430214056,71773.59513776637,102856.35071788226
ERR10083218,151939.43342661246,42832.66222172047,83710.11390507124,57039.353958473264,117484.08396459496,60345.211583024546,97751.01721209861,40671.69590759648,46178.33200755523,145112.19428083912,67474.9832085937,92907.379938302,124832.82461356068,73662.15821573517,98318.5002682608,57666.226961714776,60612.15501036075,50017.64886517558,33849.74321911467,34175.97606506653,58306.88491078905,162743.15273768047,60779.48786391672,152263.52795728858,58073.44190763967,134883.15631686558,119589.57963384602,0.0,46146.42461773176,129677.04307625155,121547.2908789003,62508.223203031455,129857.43709160443,70897.06831738532,74989.89913981748,68322.61937308902,71345.00324479633,74008.8948843313,54786.44465558976,75568.85975056127,121423.11135446992,75491.19952683226,115245.27495303223,72199.64504760395,76523.74307363696,72476.22197659036,126295.05809017232,119340.63207893613,81716.16147984436,52965.86268531836,74905.42586488645,112257.17512479993,63713.75940093317,131614.410141899,67706.36685718707,91780.25865620558,108890.89454587101,71091.73453362915,99433.14186929828,52557.964268034586
ERR10083258,137616.02606164734,33273.24946559924,83830.15534400495,37705.1169073907,120493.19766692226,54155.794537611575,101095.86385703423,57370.58344657129,32390.466776506943,149280.65837207445,53977.32262719225,109241.66325170996,136744.32639053074,92029.127617293,113017.03017687201,35467.53305489402,69174.87922649378,36729.61762665111,53202.44183305875,44873.267955432,58597.976270516374,153541.6595650835,41552.33769597085,157950.71858969177,71521.71377980257,137731.18880268186,123597.49388235992,46146.42461773176,0.0,125173.10763898131,132501.42151312943,53174.4517320113,132027.78924529487,58510.59135746279,65623.68147246845,53257.22815731213,60962.96527400878,65776.98140687212,45137.02016083915,54699.991892138336,128479.82584047972,61622.55871837845,127372.59023824552,56301.7600790597,58315.163731228604,55362.319071729646,137134.5229145455,121822.62384302843,80032.11817764166,57295.85781712322,59595.34486014826,122610.21037417724,50350.18281992628,143776.9654916948,58849.39568083941,102487.9851885088,118377.87653949534,63222.308452001336,99005.76022131238,56328.126144937574
ERR10083252,145104.48091289256,123520.43548336445,104879.53307008951,118194.45061000115,131311.14980076902,123993.94841684816,94380.15891595013,136500.19372513724,119628.5608289258,184843.64845457903,112251.44337602078,177302.6153163004,201120.09248705112,163686.31561618095,181819.52548062598,118312.62414045256,149844.29140944942,121408.98943241395,127114.39659220351,125996.4941536073,131782.1358341107,90500.81053780678,118967.95871998477,193898.39419396955,138758.79551941925,184482.05385077433,151349.48289307102,129677.04307625155,125173.10763898131,0.0,191043.9829751254,139855.06778447464,190311.2759901525,133731.1797562558,132387.39046450006,126840.20565656616,133607.23600539006,146514.90539532146,127080.92921048382,129720.98566924321,189398.11432535437,127540.3734705211,186947.32629272877,133427.9388658912,130852.73019314499,131787.71893086244,194351.16601399644,185187.85471515133,147400.9593591575,131053.70074515256,132760.6844777474,184703.315850041,128826.3282951121,200644.72238262335,141901.1320250829,166345.5888865106,178630.22108254806,143124.77967843306,165334.8771282091,129141.82749597436
ERR10083540,251846.91983822235,127213.651732037,103938.49104157709,131858.64937121113,88475.75416462976,105448.71811928299,108784.12264664362,93415.47807510274,122964.18550537388,69681.08620709066,151541.76334265087,55290.98656200665,47182.238511965494,61690.80622750849,53115.85511878727,153379.84670092745,93652.24398272579,119568.55333238753,110123.32889083948,122828.83662235021,90934.57797779677,255793.31417181334,144206.12505368833,88805.17389206555,80838.24787190776,60793.5200329772,77412.60524617422,121547.2908789003,132501.42151312943,191043.9829751254,0.0,120756.65363034866,66998.01476163305,127014.83371638133,112868.02918010042,137066.73827008507,124684.84936029719,112588.33822381428,133005.1881845216,151680.46887453902,54681.291343566496,132566.33168342555,22254.468158102543,126113.32251193766,132238.9707915182,133794.4414017264,20742.46393271542,63057.374628190795,83119.72488525212,98263.14758850339,125443.54532617451,27060.979084282964,124008.51495361114,27393.90178488636,112364.09676137658,39834.59655877037,30379.18753028132,109073.92900688964,75360.79484718828,100297.84392498176
ERR10083542,151913.05430409856,63869.19195512027,77308.64657979726,63243.69706144637,108844.89898474801,68424.84572872634,102601.20627945852,57305.736623831996,49723.03151458085,130218.84114443655,81016.30838911385,98404.47199695754,118495.48506588764,84029.45254492617,96920.70453210708,69477.10467484954,50753.27921425374,61328.74308185355,69313.04369308853,54540.58386192799,71468.33199396779,174441.28930674642,57610.014745701985,145495.39748734323,72593.00404997716,120140.37261470433,108385.66949094331,62508.223203031455,53174.4517320113,139855.06778447464,120756.65363034866,0.0,106414.16886862388,30556.838678109358,47283.507135152315,39156.280313635514,32462.713010467873,43120.55553909295,34425.44892953467,55171.91627993358,103903.76574022714,44571.96885936272,117051.97630540033,46879.75666532411,54330.30132439908,46481.382358961746,126002.25984481389,99780.32105079638,58509.529164060106,51910.18127496763,57837.7759081381,108674.30039802419,37627.501631120824,133321.28341341452,32891.17624834965,93139.67512827173,105249.47876830555,38976.89370639995,71267.15187237386,54743.147260638936
ERR10083541,241846.6894584253,132182.8685836406,100177.83415506646,128507.59063183778,84055.3905291029,105834.72121662153,113247.44394466482,98991.71414820536,118761.51621211309,58290.58902601688,149388.30467275542,73706.56137007072,58718.4477911329,79270.538493188,66215.00746054477,152006.22639221066,89277.66776187648,120823.76773631916,121383.97475779083,124093.80272197319,100206.31626798782,253317.8183093325,138338.67934529373,97213.97305943214,90732.15760137085,45857.67316382287,73835.07175455306,129857.43709160443,132027.78924529487,190311.2759901525,66998.01476163305,106414.16886862388,0.0,106669.13600475069,91580.80707768413,119951.98899559774,103305.3320405099,98981.56339440189,124968.99215405397,139119.34783487162,50226.14465594587,111872.36229739676,71054.76118459621,110450.48587036636,116833.16273216266,117018.82235777285,68129.75664127973,43558.334024615775,61725.30893401831,103893.71479545815,114163.93348163858,62120.59242312488,110493.30429035056,76418.43706200749,98912.94426413561,71363.43090827402,60705.79928639438,92696.60255370743,41921.218946972425,107636.49455458869
ERR10083471,144591.68509980096,69133.43630255913,78880.66484253286,60171.88836990244,108973.97459485453,66163.75154871434,102722.51072671462,64017.845918150044,49262.94791219868,132622.70754663396,74873.6037131912,107450.46023633402,126264.66053096567,92520.92553039014,106558.32915825961,69585.46530705964,60458.19778160775,61404.5482354524,74082.39742340957,59550.975054989656,73475.68147353246,168062.0588383946,53863.06980668666,152281.32512557146,75133.11173510652,120916.63923546668,112247.72431100775,70897.06831738532,58510.59135746279,133731.1797562558,127014.83371638133,30556.838678109358,106669.13600475069,0.0,36607.0554265158,29454.309192374552,21636.427339096444,51725.111116362044,35135.87704896521,53271.919488601125,108813.15102964347,29046.474863569932,124056.57011621754,44962.82267607317,48175.815654745275,43068.64699523309,131810.00773841114,104548.61752792334,56644.64305651506,55988.45784623827,55123.23918276211,115653.17631176414,36546.00751108115,140426.82603762005,41345.624061078095,99826.38309084428,110703.84970270908,44098.91362607473,71202.89435128322,58222.90377506089
ERR10083524,157289.54336191583,71083.682403207,74646.37841851405,55474.82941839479,97873.56613509083,50784.18480196369,93701.39443466143,58181.64704612615,49205.96616265146,119961.25381138695,70774.40617907012,99910.55309625705,115708.13589372183,84606.25395323918,99084.4761100345,76091.6028415751,64183.56158706059,55498.32093856534,68421.1054207691,60845.89137320613,59819.188735722586,175051.0560722214,57226.11445834847,145139.76942588823,61740.6252964772,104557.61768996078,103467.96491668327,74989.89913981748,65623.68147246845,132387.39046450006,112868.02918010042,47283.507135152315,91580.80707768413,36607.0554265158,0.0,39118.11382211571,32107.35904742089,59361.07442592325,52729.66039147227,64375.260535395115,99008.55686252577,30847.979334147643,110519.81368967285,46638.29778197313,46905.438991656396,46782.09812524445,116722.90778163471,93250.15620362252,38583.785687773045,52240.47029841902,52902.112405838765,102944.01666925572,41932.13061603238,126713.96151963681,50316.34903289387,86776.23024768937,96169.22943436741,49551.10513399272,59449.02948745253,53592.30906576054
ERR10083523,132824.1669576738,64086.0753284206,85478.70332427838,51036.97181455812,118305.22604263939,62826.6684856041,106258.45637877486,66949.06044150284,44488.15241162528,145480.60816823665,61481.4934675468,117594.8332751061,139049.32968914305,101608.98923323664,118573.25607825737,58835.229395320624,71998.1893452884,55810.17468168327,70394.68641879158,55374.2318411732,73284.18776243618,155839.12346711912,41136.14458113448,164359.99688488682,78239.77701271905,132681.3637931115,123902.18924215987,68322.61937308902,53257.22815731213,126840.20565656616,137066.73827008507,39156.280313635514,119951.98899559774,29454.309192374552,39118.11382211571,0.0,30460.194418289586,61483.56970768695,33526.53546073617,47331.18029375561,123605.8911338776,25886.591394001643,133694.10050933436,45853.295443184885,45959.51831775437,40176.14951684643,141696.62793447133,117526.8484517474,65603.71409455413,59843.987584384784,54149.708955819886,126590.0678607923,37018.620409194074,150334.99618186045,51541.80046331327,108617.4405102606,121256.00869647657,53937.67420829341,84900.55503941067,60015.28571955648
ERR10083484,146412.2209243477,70956.00971728892,78227.07467367037,60467.08236718554,107353.78661696102,64560.335075028845,101721.11066047204,61876.912027023456,49605.34236349952,130782.28797126927,74695.59432121817,106152.6789440568,123806.99709224839,90806.0232308408,104462.27233312513,71648.78241812627,59582.198692226855,61323.76469200174,72576.39049994151,57787.376199304985,72150.59103015026,169174.0110566632,54318.50370730033,151869.25924623455,72674.12574637552,118587.42691364881,111024.45523847437,71345.00324479633,60962.96527400878,133607.23600539006,124684.84936029719,32462.713010467873,103305.3320405099,21636.427339096444,32107.35904742089,30460.194418289586,0.0,53260.01672925009,38836.58401559025,55438.84919440518,106047.2449382821,27785.49646848154,121826.1465737138,45392.01525598968,48610.02147705759,43397.62604106358,129357.79111441258,102380.60057940664,52786.210462581985,54405.65101163665,55514.07780014003,113244.76043950113,36861.729110284556,138309.75940619665,42681.153276358404,97497.46157208402,107989.22198534444,44586.04278246725,68310.17934393087,56676.10429449081
ERR10083459,167704.44356068803,72900.93934237062,74691.67078061649,74359.1137655634,100521.3317908194,74202.47954751916,98645.88693909139,63953.54428020389,63589.13222398934,117567.76018535014,95687.72882141158,90960.87973958915,108021.2016828178,81000.87750759248,88864.61301890646,84545.27957254622,54919.757291889044,70563.33614562168,78595.208759822,68737.41145838996,75146.7072199441,187766.09964261387,74476.76128162394,130807.0945247237,75636.60799507075,108528.54867729504,96320.51532773275,74008.8948843313,65776.98140687212,146514.90539532146,112588.33822381428,43120.55553909295,98981.56339440189,51725.111116362044,59361.07442592325,61483.56970768695,53260.01672925009,0.0,57784.296673058154,57963.73247126172,95477.41906335759,62363.38255739501,109350.49230341855,39295.09189453563,51304.126812567425,45927.58883285731,117531.67105933618,80925.73014190233,60902.3643301309,60679.039774867895,50241.481646145745,100330.87311989267,39465.88355782751,123976.99254700447,24628.958910193505,88031.29632693136,97482.0368119173,26083.52593113132,67547.65664329148,63405.58573185804
ERR10083457,133042.60321415844,55636.436649016265,82449.35558268482,53425.913805942524,118136.25592086453,65232.72291572689,103855.11002353231,59249.56501106147,42817.17946105278,146333.79019556625,64728.30645861206,111049.31566200667,135020.70983741718,93533.55758763803,112201.95480026184,53982.022711269354,63406.251119270564,53533.74645959313,61686.67927518874,47037.04982245379,70541.90038551556,154903.51193242843,42565.827667273195,160151.19411356258,74348.15105300199,135254.05577652744,121846.97275271143,54786.44465558976,45137.02016083915,127080.92921048382,133005.1881845216,34425.44892953467,124968.99215405397,35135.87704896521,52729.66039147227,33526.53546073617,38836.58401559025,57784.296673058154,0.0,48579.91020987997,120798.47146797844,42534.106267794086,128423.88944039968,50500.58034320002,53435.30406014361,47893.25192550616,138077.3444197128,118139.8858853351,71790.72219305222,50855.62387779743,57083.014181102946,121808.78087806313,39305.50502156155,145592.34441755514,47558.491386922695,102879.26273549981,117472.55707185403,53111.91100873701,89112.02395861066,51206.997295291585
