,ERR10082910,ERR10083185,ERR10082717,ERR10083228,ERR10083008,ERR10082679,ERR10083238,ERR10083036,ERR10083253,ERR10082874,ERR10083247,ERR10083101,ERR10083080,ERR10083202,ERR10083000,ERR10083215,ERR10083027,ERR10083186,ERR10082834,ERR10083108,ERR10083006,ERR10082766,ERR10083774,ERR10082806,ERR10082884,ERR10082990,ERR10082872,ERR10083218,ERR10083258,ERR10083252,ERR10083540,ERR10083542,ERR10083541,ERR10083471,ERR10083524,ERR10083523,ERR10083484,ERR10083459,ERR10083457,ERR10083439,ERR10083544,ERR10083494,ERR10083490,ERR10083473,ERR10083498,ERR10083519,ERR10083478,ERR10083419,ERR10083495,ERR10083511,ERR10083493,ERR10083564,ERR10083559,ERR10083500,ERR10083552,ERR10083455,ERR10083510,ERR10083491,ERR10083366,ERR10083530
ERR10083439,122558.78684125427,65421.745719599996,94366.9629584422,56432.19935462377,130680.33427796242,76275.66450054696,115277.65615243919,80165.12506071452,57056.067959508044,158786.71613519816,67608.36892722675,130720.22468233445,151470.26414778578,115055.72666755879,130876.10788451802,56533.53735615701,83859.84816943089,62419.32502038131,80774.19097706891,64975.08322426375,86689.6497397469,150073.97106427216,46515.127894051846,173178.63356661526,93757.8896466852,146554.471552389,134207.3635200394,75568.85975056127,54699.991892138336,129720.98566924321,151680.46887453902,55171.91627993358,139119.34783487162,53271.919488601125,64375.260535395115,47331.18029375561,55438.84919440518,57963.73247126172,48579.91020987997,0.0,137761.38108700857,51857.52703320898,147731.56025372507,37161.19294371482,35808.92156991048,32099.478843121426,156259.54493086174,126456.44837255236,87599.88845312533,71587.02008045872,46234.1781585874,140152.57254506604,37790.125257797175,164094.22355768652,53202.13880099182,122291.95451459593,134926.15122725468,57230.86479339623,104311.42012263087,70387.51758657212
ERR10083544,236713.51594913207,128182.40539169173,97576.27228481318,129047.78379732059,85920.92844004888,107520.6596240927,111736.15662353883,91350.89511876718,117890.36041169778,66744.85533732169,149467.17875172463,66314.47312615851,47340.337028796064,67604.79000780935,52392.2333748047,149206.92049298517,79021.44445655243,118845.20158172143,114003.54681763196,117038.85390330854,97866.86689068982,249628.4763523585,137284.2372379291,96781.25482240866,85244.80652802257,58449.50714077921,73346.90841473824,121423.11135446992,128479.82584047972,189398.11432535437,54681.291343566496,103903.76574022714,50226.14465594587,108813.15102964347,99008.55686252577,123605.8911338776,106047.2449382821,95477.41906335759,120798.47146797844,137761.38108700857,0.0,116781.17073826585,56306.90890112864,112322.9952859164,119346.05067198495,119577.45272834675,57816.58793979458,48896.118475805415,71539.90027949438,91185.7950395784,115522.6624996152,43965.45082220811,110298.85369304614,65326.914193156255,94287.15369550616,55002.902050710014,42939.15199442113,92362.81947840267,54825.89177569299,95611.24625795858
ERR10083494,136992.52925616055,70186.6566734732,82345.2395831113,53612.10893072571,112034.42974818054,61070.914722149035,103161.37133636796,67983.8002468235,48938.437725370844,138098.0557176675,64388.20176864703,116427.34470475568,134193.57562491583,100359.5301653012,116048.00833706712,66732.40057123677,71959.0952069299,57635.379099993785,73929.95245500974,61035.87399226786,72377.14936359403,160416.72371358293,47966.966039139894,160880.0464694115,75888.40742168727,123788.25012092222,118547.82803999406,75491.19952683226,61622.55871837845,127540.3734705211,132566.33168342555,44571.96885936272,111872.36229739676,29046.474863569932,30847.979334147643,25886.591394001643,27785.49646848154,62363.38255739501,42534.106267794086,51857.52703320898,116781.17073826585,0.0,129858.93258070467,45261.966495060726,43060.86037226846,41690.165962730345,136775.60212991203,111443.92559040623,59180.351443701315,59263.86804790926,52402.57029955687,122081.95833537403,38343.71347431023,146361.5465243518,52241.90386078976,105120.85095260598,115741.93352886412,53857.15650681904,77442.65608823085,59611.23053586463
ERR10083490,247226.12100868305,121738.60053409518,101014.38614870656,127467.31831728476,87949.65135803552,101241.35282580927,105611.67025949358,87954.03128339257,118310.90522010217,73993.18521323433,146861.59278041348,51553.27260223157,48839.02400744716,55811.97744212258,50755.30736780145,148175.3243053647,89909.32206395509,114622.92698670716,103797.37139735284,117305.32247515455,86068.66955518715,250740.63029752477,139551.4980858321,90343.03993667691,75847.32142930296,65251.92946572538,77811.18562263397,115245.27495303223,127372.59023824552,186947.32629272877,22254.468158102543,117051.97630540033,71054.76118459621,124056.57011621754,110519.81368967285,133694.10050933436,121826.1465737138,109350.49230341855,128423.88944039968,147731.56025372507,56306.90890112864,129858.93258070467,0.0,122923.22592577856,129150.48431577793,130598.52200159081,24115.330124217664,64813.832458820085,81569.17520730487,92957.14871380254,122018.49906878875,25550.511306038476,120470.5502602192,28306.8935067061,108964.00116552255,34299.041473487276,29220.79413705247,106215.93300442265,75869.44202378188,94982.76781079819
ERR10083473,147972.13498831462,63640.89714955313,78105.30049234815,54458.659210450634,107963.07045466983,61562.69539258332,99268.32252536557,65151.453084332665,51503.02967787429,131310.32716431713,73221.78902485243,107146.93899500815,125404.08242158627,93484.63547556892,106908.26909084254,66837.54554889041,67790.22951723942,56078.096285448206,72970.9956284002,61853.434480229145,70170.19721363194,169356.15963406823,54158.958852621974,148528.18159191206,75244.7432848302,118309.3340738591,109773.50571973184,72199.64504760395,56301.7600790597,133427.9388658912,126113.32251193766,46879.75666532411,110450.48587036636,44962.82267607317,46638.29778197313,45853.295443184885,45392.01525598968,39295.09189453563,50500.58034320002,37161.19294371482,112322.9952859164,45261.966495060726,122923.22592577856,0.0,24809.87249060341,22809.120653808644,130274.06003115125,97918.24190619438,62363.89190869986,59876.04460049111,29974.667554453375,114985.85740863961,25028.93433608391,138611.7510675051,36293.83476570091,99163.69091557656,109756.30866606256,35912.69354977429,77386.578855768,60047.55422996011
ERR10083498,141057.13658656197,64995.88100026031,83273.09326547201,50076.4395699215,113087.13133243764,60257.7244425974,102744.4351388434,70322.97985722733,52440.253517693825,137914.9229525217,65983.24386539358,116145.95918498414,133477.1752810195,100784.94562681472,116129.093275544,64091.64087461016,76145.92144691665,54055.95140222767,74953.81847511172,65094.203121322564,71292.98359586306,163853.68137762422,50327.86473714139,157563.400534515,77805.11122670541,122996.88878178992,117367.48432594097,76523.74307363696,58315.163731228604,130852.73019314499,132238.9707915182,54330.30132439908,116833.16273216266,48175.815654745275,46905.438991656396,45959.51831775437,48610.02147705759,51304.126812567425,53435.30406014361,35808.92156991048,119346.05067198495,43060.86037226846,129150.48431577793,24809.87249060341,0.0,25819.525169917437,136056.215918274,106480.5965845421,67267.41198381278,62754.311182579324,29810.00979536907,121540.449452024,31020.80339062804,145192.37560905187,46463.99932205578,104840.4565756941,115382.82047601367,47662.08531946541,84155.46348277098,61784.61870077374
ERR10083519,140762.76309450594,64069.09238470606,82761.69034039843,52989.360724583195,114490.82193346329,63828.15302826802,104040.87414088754,68416.83060475689,50312.70055363755,139093.7620492019,69181.24333227902,113902.95557622725,133266.09701270613,100002.77628646117,113928.64519075086,63723.47233162989,71690.08492811261,57210.005226358786,74482.53603362334,60685.36662161645,74316.72445688117,163763.22373780995,49385.57784414393,156817.04666904043,79733.94907440619,126337.43796674049,117313.9467966192,72476.22197659036,55362.319071729646,131787.71893086244,133794.4414017264,46481.382358961746,117018.82235777285,43068.64699523309,46782.09812524445,40176.14951684643,43397.62604106358,45927.58883285731,47893.25192550616,32099.478843121426,119577.45272834675,41690.165962730345,130598.52200159081,22809.120653808644,25819.525169917437,0.0,138154.97542976873,106387.96391979686,66854.09605252321,62857.10650356091,37128.247144189285,122668.17581182171,25158.6951768171,146465.8883870234,41126.865295084186,106225.22901363875,117394.70062570968,40829.99604457487,83493.5811784355,62743.507632264234
ERR10083478,256411.8503579739,131529.82308586902,107835.97893096719,135698.38604051265,90423.58186336128,108828.43814463203,111574.06441462997,97767.06673517417,127398.01790844314,69921.67671759595,155147.38750942601,59208.52056081118,48193.593153032285,65336.51401016127,57317.86122143777,157585.95610650082,99172.1692260485,123256.04787595617,114147.71716508394,127490.63158522669,94376.44227242305,259835.99417132337,148493.19638623178,89795.5338978504,84643.0461585593,60122.51213979669,79940.73321530144,126295.05809017232,137134.5229145455,194351.16601399644,20742.46393271542,126002.25984481389,68129.75664127973,131810.00773841114,116722.90778163471,141696.62793447133,129357.79111441258,117531.67105933618,138077.3444197128,156259.54493086174,57816.58793979458,136775.60212991203,24115.330124217664,130274.06003115125,136056.215918274,138154.97542976873,0.0,65293.73777782981,86821.45870117594,103114.35116413234,128927.99804542068,30474.22528957873,128604.01291172838,26753.631585263334,117435.61481509772,44053.016366646225,33136.274488843796,114013.30778904715,78724.51756600355,105103.87335393496
ERR10083419,235238.8828170207,121774.39918143714,91748.53494743118,122168.23394401673,80350.78106652107,101513.98632700816,105834.70311292038,90527.25996626652,112515.54460606765,59693.15387881595,145157.90939525134,63609.55781956042,50817.009514531645,70127.39061165758,55175.3377153235,143587.8625894264,79806.74188312664,113104.59587921262,112732.78380755085,115627.87736960321,93926.90832237586,246882.10100774822,131812.938188935,86921.19715581465,85137.41588749332,50615.564888678266,65315.95272213366,119340.63207893613,121822.62384302843,185187.85471515133,63057.374628190795,99780.32105079638,43558.334024615775,104548.61752792334,93250.15620362252,117526.8484517474,102380.60057940664,80925.73014190233,118139.8858853351,126456.44837255236,48896.118475805415,111443.92559040623,64813.832458820085,97918.24190619438,106480.5965845421,106387.96391979686,65293.73777782981,0.0,65205.87833930312,96021.23895784724,101382.25104523967,54954.8166405821,99706.2005393847,70950.02809019882,85081.01344013246,63631.85655000174,55387.90308361565,78933.29101209452,47462.60604939429,99207.91940666834
ERR10083495,187977.49063385223,81478.63473328453,68927.53241629936,74422.0463370902,79774.68547101894,56466.502583390095,86902.43692210248,54928.01788704923,64731.063393088174,91004.92253719026,94110.6871933257,73006.24860928001,85440.81852370096,63060.01052965342,71574.9294515894,97348.90812433389,55739.59092063737,68576.49269975828,73292.59699996992,73016.04753066273,56324.508848280246,200757.90561270557,82203.3483259654,118423.21774466356,52203.12109443266,75908.72409018611,80069.19365149121,81716.16147984436,80032.11817764166,147400.9593591575,83119.72488525212,58509.529164060106,61725.30893401831,56644.64305651506,38583.785687773045,65603.71409455413,52786.210462581985,60902.3643301309,71790.72219305222,87599.88845312533,71539.90027949438,59180.351443701315,81569.17520730487,62363.89190869986,67267.41198381278,66854.09605252321,86821.45870117594,65205.87833930312,0.0,55791.67585760442,67230.17244511574,73804.55130952291,59279.34336680864,96447.40584380692,55673.46845670746,61765.84873536508,68053.62398873406,51278.302233985865,33861.158914012376,58602.541455128034
ERR10083511,160371.17373767644,56755.87283268578,70617.34932720146,56930.982794959724,97528.32422942578,49221.130980504706,86880.56230250814,40006.87080989964,47361.460714382534,122160.38103657012,71810.96426730392,86108.50200183487,107256.50914047129,65992.73015264636,85801.62109773917,70980.81746500247,53091.86089223093,48289.90428650693,46288.20385368177,46873.89757636973,46453.2734045729,173642.5495522339,59697.83609981186,138332.29673507196,46724.96697698138,109235.84954583363,100544.0584171934,52965.86268531836,57295.85781712322,131053.70074515256,98263.14758850339,51910.18127496763,103893.71479545815,55988.45784623827,52240.47029841902,59843.987584384784,54405.65101163665,60679.039774867895,50855.62387779743,71587.02008045872,91185.7950395784,59263.86804790926,92957.14871380254,59876.04460049111,62754.311182579324,62857.10650356091,103114.35116413234,96021.23895784724,55791.67585760442,0.0,61876.255639784795,87297.18262922349,51606.02262333341,111079.10718492474,51661.629155496055,65669.42365363047,80992.83545474871,56513.90226307152,73429.43699906734,21078.38371412761
ERR10083493,149698.43756031658,65079.86577275648,81375.50646232563,54214.120559131086,109230.8638023155,60139.2557569513,99491.31217347573,67421.23718829254,55425.678083357714,133371.63132015744,71554.89486401332,109798.45740719675,127360.81956787182,94596.37007306359,110460.65747133683,66183.66431378668,74653.48007293431,54094.02451287943,72179.33646134468,65784.6933260314,67931.40728705685,169109.94088757763,56477.24100024717,150904.05615489598,73909.94936407411,118663.36877908027,112773.91712182388,74905.42586488645,59595.34486014826,132760.6844777474,125443.54532617451,57837.7759081381,114163.93348163858,55123.23918276211,52902.112405838765,54149.708955819886,55514.07780014003,50241.481646145745,57083.014181102946,46234.1781585874,115522.6624996152,52402.57029955687,122018.49906878875,29974.667554453375,29810.00979536907,37128.247144189285,128927.99804542068,101382.25104523967,67230.17244511574,61876.255639784795,0.0,115185.92337173843,36523.23220910219,137885.22343238958,47612.820489863865,98750.73369347693,109586.7543136487,48043.00385071691,82455.24637037961,60853.176285219495
ERR10083564,240796.16728054456,118578.97273968939,95423.80197309265,123063.17694989026,83533.04276751805,98093.13228763775,103499.52209068407,83486.73461694378,113398.33762449959,68852.88831995358,143377.40275929117,49933.794828753,42339.58474052385,53353.69820359223,43786.54526221497,143936.66966760068,81250.74388582545,110780.37508060712,101880.11577830093,112367.1566295063,84240.69555149696,247317.9944888766,134230.7787729774,89195.00560569522,72983.41325260144,59092.840285435595,72247.38688700098,112257.17512479993,122610.21037417724,184703.315850041,27060.979084282964,108674.30039802419,62120.59242312488,115653.17631176414,102944.01666925572,126590.0678607923,113244.76043950113,100330.87311989267,121808.78087806313,140152.57254506604,43965.45082220811,122081.95833537403,25550.511306038476,114985.85740863961,121540.449452024,122668.17581182171,30474.22528957873,54954.8166405821,73804.55130952291,87297.18262922349,115185.92337173843,0.0,112627.19336820926,36175.30104919653,99723.78748322789,32612.652391364918,23388.022661182797,97170.99720595648,65469.09253227816,89672.31632449337
ERR10083559,143885.04093546348,58304.67476969578,73586.95724787103,50696.931790789866,105998.09837916905,57956.4758417901,95868.20134434567,57813.12268853845,44174.813457444274,131354.09113537348,68286.95897460949,103850.65761948742,124071.12976837117,89296.24093991863,103865.50167403997,61795.28209337668,60433.22880667556,51524.76686992383,65556.3900089076,52778.33008915686,65969.0319089192,164411.35216279927,47641.60415015431,148315.73577001193,69593.57772093629,119079.77329924675,108614.99475670935,63713.75940093317,50350.18281992628,128826.3282951121,124008.51495361114,37627.501631120824,110493.30429035056,36546.00751108115,41932.13061603238,37018.620409194074,36861.729110284556,39465.88355782751,39305.50502156155,37790.125257797175,110298.85369304614,38343.71347431023,120470.5502602192,25028.93433608391,31020.80339062804,25158.6951768171,128604.01291172838,99706.2005393847,59279.34336680864,51606.02262333341,36523.23220910219,112627.19336820926,0.0,136690.37028262086,32286.96030907834,95764.11229683069,107650.90639655571,33040.35420512316,75875.3688821346,51794.64436599599
ERR10083500,264838.5469356755,137758.67704794498,113846.85354018354,144122.29532934868,95707.09551543188,117533.22463882287,116660.10793326054,104888.55252600258,135145.20123186024,73064.72724920008,163963.68280201565,59949.24172998354,50256.76157493636,70580.08349385824,59591.94207273329,165126.224570781,104955.36881932244,131491.7689477178,120788.752485486,134557.38344290142,102616.84573694516,266938.9938693858,156879.53518544094,86399.36633448188,92380.43254932291,67584.64589683074,83185.9081094869,131614.410141899,143776.9654916948,200644.72238262335,27393.90178488636,133321.28341341452,76418.43706200749,140426.82603762005,126713.96151963681,150334.99618186045,138309.75940619665,123976.99254700447,145592.34441755514,164094.22355768652,65326.914193156255,146361.5465243518,28306.8935067061,138611.7510675051,145192.37560905187,146465.8883870234,26753.631585263334,70950.02809019882,96447.40584380692,111079.10718492474,137885.22343238958,36175.30104919653,136690.37028262086,0.0,124692.17511937146,51591.14067356914,42668.799045672706,121028.8587651722,87955.55106415968,112794.80165770052
ERR10083552,160075.1564390927,66984.62063787477,71982.57744065573,66366.92970900492,100211.87526436176,67411.22035685157,96937.21557276133,57326.490813584605,55287.441485386174,119360.63459114148,86940.25034470513,91662.42261690447,109068.26932705955,79044.7141180231,89199.19719369676,76692.18152458567,48969.849336096595,62912.86603708338,71802.35190437706,60458.362258665264,69330.1288257854,181462.79462192795,65250.51887916295,134947.79644366188,69539.51306990867,109029.0293224699,97958.51948656635,67706.36685718707,58849.39568083941,141901.1320250829,112364.09676137658,32891.17624834965,98912.94426413561,41345.624061078095,50316.34903289387,51541.80046331327,42681.153276358404,24628.958910193505,47558.491386922695,53202.13880099182,94287.15369550616,52241.90386078976,108964.00116552255,36293.83476570091,46463.99932205578,41126.865295084186,117435.61481509772,85081.01344013246,55673.46845670746,51661.629155496055,47612.820489863865,99723.78748322789,32286.96030907834,124692.17511937146,0.0,85837.84728195367,96168.43797213303,25078.677875837075,65187.17241144917,54421.693367626845
ERR10083455,220266.46212939455,97478.29378892513,83113.68543747775,102089.3311223068,81210.66283438401,77439.99196797478,91020.0850746691,64457.77496159792,92889.13205537018,81844.15415898683,121132.23480147636,50102.766789869,59537.2206774888,42924.288439064425,48802.544359899926,122420.78951305615,69644.50383196078,89491.58100626002,79938.92746966274,92168.0011663484,62840.10995375486,225856.9978636925,113190.99060437629,99574.9387797954,54021.58115049947,69956.4528188787,75040.32156114471,91780.25865620558,102487.9851885088,166345.5888865106,39834.59655877037,93139.67512827173,71363.43090827402,99826.38309084428,86776.23024768937,108617.4405102606,97497.46157208402,88031.29632693136,102879.26273549981,122291.95451459593,55002.902050710014,105120.85095260598,34299.041473487276,99163.69091557656,104840.4565756941,106225.22901363875,44053.016366646225,63631.85655000174,61765.84873536508,65669.42365363047,98750.73369347693,32612.652391364918,95764.11229683069,51591.14067356914,85837.84728195367,0.0,28634.091848703705,84495.27160735091,62879.10720581201,68012.05627681021
ERR10083510,234153.9039969225,114045.3992057549,91601.51852998945,116614.59232445998,81036.61298450225,91139.02774333287,99103.02273392069,79196.18481341131,107911.21531147724,70278.49198723603,136231.2068800684,53989.22690685615,47769.593885650735,52574.894617107886,47992.539732754296,138497.85338047662,79703.96868412514,104616.83733988521,96936.03222228563,107687.33057792825,77913.01196205933,240859.42482701398,128250.60135531529,93769.96936653013,67521.2927453259,57380.67780185243,72151.5253338417,108890.89454587101,118377.87653949534,178630.22108254806,30379.18753028132,105249.47876830555,60705.79928639438,110703.84970270908,96169.22943436741,121256.00869647657,107989.22198534444,97482.0368119173,117472.55707185403,134926.15122725468,42939.15199442113,115741.93352886412,29220.79413705247,109756.30866606256,115382.82047601367,117394.70062570968,33136.274488843796,55387.90308361565,68053.62398873406,80992.83545474871,109586.7543136487,23388.022661182797,107650.90639655571,42668.799045672706,96168.43797213303,28634.091848703705,0.0,93996.66063217353,61918.06228395717,83505.58984283627
ERR10083491,166875.81925192158,69826.16399316234,69592.72018681264,68986.91222978458,95632.65305323282,67082.43867063869,94542.68699904821,58198.43497036669,57671.60443407136,112990.35165889165,90396.77058390969,86707.47393391184,105004.20737284768,77619.54905821085,85589.53239736738,81667.37532821782,48963.179349384576,65824.34685585569,74367.28760012698,64222.81779087554,69625.91756666478,186056.4214855268,69998.78256084173,129393.67137151647,68830.8664335994,103333.0136839142,92633.4430214056,71091.73453362915,63222.308452001336,143124.77967843306,109073.92900688964,38976.89370639995,92696.60255370743,44098.91362607473,49551.10513399272,53937.67420829341,44586.04278246725,26083.52593113132,53111.91100873701,57230.86479339623,92362.81947840267,53857.15650681904,106215.93300442265,35912.69354977429,47662.08531946541,40829.99604457487,114013.30778904715,78933.29101209452,51278.302233985865,56513.90226307152,48043.00385071691,97170.99720595648,33040.35420512316,121028.8587651722,25078.677875837075,84495.27160735091,93996.66063217353,0.0,59878.43417291404,58844.1169106989
ERR10083366,206676.76407375842,101415.09251092758,77145.32868554,97066.1684419448,77849.4682512347,79078.73425264216,96555.43156135755,70692.23602348422,86324.5262772985,75187.02632103494,118147.2916024739,68672.5529087131,69309.06978888117,64998.45131231974,62429.1353696333,118443.1427901168,60423.487610365555,90071.58829508892,93239.62564274912,92166.41878688788,75679.3362946584,221600.30487569282,104269.0142324171,106372.11148604694,67713.96593761143,61330.76694449532,71773.59513776637,99433.14186929828,99005.76022131238,165334.8771282091,75360.79484718828,71267.15187237386,41921.218946972425,71202.89435128322,59449.02948745253,84900.55503941067,68310.17934393087,67547.65664329148,89112.02395861066,104311.42012263087,54825.89177569299,77442.65608823085,75869.44202378188,77386.578855768,84155.46348277098,83493.5811784355,78724.51756600355,47462.60604939429,33861.158914012376,73429.43699906734,82455.24637037961,65469.09253227816,75875.3688821346,87955.55106415968,65187.17241144917,62879.10720581201,61918.06228395717,59878.43417291404,0.0,77081.3680599923
ERR10083530,157917.4141505616,55096.047616866315,71425.87449937173,54302.02977790057,99079.77452033285,47483.16325814867,87001.19695728329,40630.8015672839,46795.726546341815,124763.02984057416,68485.95580847215,88602.46157415718,110172.86908762973,68845.62704340777,89078.39976672234,68838.66316249903,56109.27526710713,45920.9476600821,44318.00157949363,46125.68930650251,45658.776308613444,170869.55390297007,57623.563886660115,140892.53298170204,46232.49103174087,111281.54962077047,102856.35071788226,52557.964268034586,56328.126144937574,129141.82749597436,100297.84392498176,54743.147260638936,107636.49455458869,58222.90377506089,53592.30906576054,60015.28571955648,56676.10429449081,63405.58573185804,51206.997295291585,70387.51758657212,95611.24625795858,59611.23053586463,94982.76781079819,60047.55422996011,61784.61870077374,62743.507632264234,105103.87335393496,99207.91940666834,58602.541455128034,21078.38371412761,60853.176285219495,89672.31632449337,51794.64436599599,112794.80165770052,54421.693367626845,68012.05627681021,83505.58984283627,58844.1169106989,77081.3680599923,0.0
